product_name,price,description,image_url,lost_description,image_path,category,searchable_text
Asus ROG Strix...,$1399,"Asus ROG Strix GL702VM-GC146T, 17.3"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1060 3GB, Windows 10 Home, Eng kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My asus rog strix... went missing near the campus cafeteria.,images/product_116_0.jpg,electronics,"Asus ROG Strix... Asus ROG Strix GL702VM-GC146T, 17.3"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1060 3GB, Windows 10 Home, Eng kbd My asus rog strix... went missing near the campus cafeteria. electronics"
HP 350 G1,$577.99,"15.6"", Core i5-4200U, 4GB, 750GB, Radeon HD8670M 2GB, Windows",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my hp 350 g1 somewhere in the library.,images/product_13_0.jpg,electronics,"HP 350 G1 15.6"", Core i5-4200U, 4GB, 750GB, Radeon HD8670M 2GB, Windows I misplaced my hp 350 g1 somewhere in the library. electronics"
Asus EeeBook R...,$433.3,"Asus EeeBook R416NA-FA014T, 14"" FHD, Pentium N4200, 4GB, 128GB eMMC, Windows 10 Home, Eng kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my asus eeebook r... in the lecture hall.,images/product_46_0.jpg,electronics,"Asus EeeBook R... Asus EeeBook R416NA-FA014T, 14"" FHD, Pentium N4200, 4GB, 128GB eMMC, Windows 10 Home, Eng kbd I think I left my asus eeebook r... in the lecture hall. electronics"
Dell Inspiron...,$679,"Dell Inspiron 15 (5567) Fog Gray, 15.6"" FHD, Core i5-7200U, 8GB, 1TB, Radeon R7 M445 4GB, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my dell inspiron... near the parking area.,images/product_18_0.jpg,electronics,"Dell Inspiron... Dell Inspiron 15 (5567) Fog Gray, 15.6"" FHD, Core i5-7200U, 8GB, 1TB, Radeon R7 M445 4GB, Linux I dropped my dell inspiron... near the parking area. electronics"
Prestigio Smar...,$299,"Prestigio SmartBook 133S Gold, 13.3"" FHD IPS, Celeron N3350 1.1GHz, 4GB, 32GB, Windows 10 Pro + Office 365 1 gadam",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my prestigio smar... in the lecture hall.,images/product_31_0.jpg,electronics,"Prestigio Smar... Prestigio SmartBook 133S Gold, 13.3"" FHD IPS, Celeron N3350 1.1GHz, 4GB, 32GB, Windows 10 Pro + Office 365 1 gadam I think I left my prestigio smar... in the lecture hall. electronics"
Asus VivoBook...,$410.66,"Asus VivoBook 15 X540NA-GQ026T Chocolate Black, 15.6"" HD, Pentium N4200, 4GB, 128GB SSD, Windows 10 Home, En/Ru kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my asus vivobook... somewhere in the library.,images/product_45_0.jpg,electronics,"Asus VivoBook... Asus VivoBook 15 X540NA-GQ026T Chocolate Black, 15.6"" HD, Pentium N4200, 4GB, 128GB SSD, Windows 10 Home, En/Ru kbd I misplaced my asus vivobook... somewhere in the library. electronics"
Lenovo ThinkPa...,$1349.23,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my lenovo thinkpa... in the lecture hall.,images/product_112_0.jpg,electronics,"Lenovo ThinkPa... Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro I think I left my lenovo thinkpa... in the lecture hall. electronics"
Lenovo V110-15...,$454.73,"Lenovo V110-15ISK, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my lenovo v110-15... near the parking area.,images/product_51_0.jpg,electronics,"Lenovo V110-15... Lenovo V110-15ISK, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Pro I dropped my lenovo v110-15... near the parking area. electronics"
Sony Xperia,$118.99,"GPS, waterproof",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my sony xperia somewhere in the library.,images/product_142_0.jpg,electronics,"Sony Xperia GPS, waterproof I misplaced my sony xperia somewhere in the library. electronics"
Dell Latitude...,$1238.37,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My dell latitude... went missing near the campus cafeteria.,images/product_97_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Linux My dell latitude... went missing near the campus cafeteria. electronics"
ProBook,$739.99,"14"", Core i5 2.6GHz, 4GB, 500GB, Win7 Pro 64bit",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My probook went missing near the campus cafeteria.,images/product_3_0.jpg,electronics,"ProBook 14"", Core i5 2.6GHz, 4GB, 500GB, Win7 Pro 64bit My probook went missing near the campus cafeteria. electronics"
HP 250 G3,$520.99,"15.6"", Core i5-4210U, 4GB, 500GB, Windows 8.1",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a hp 250 g3 near the hostel area.,images/product_11_0.jpg,electronics,"HP 250 G3 15.6"", Core i5-4210U, 4GB, 500GB, Windows 8.1 Someone might have seen a hp 250 g3 near the hostel area. electronics"
Asus ROG Strix...,$1101.83,"Apple MacBook Air 13.3"", Core i5 1.8GHz, 8GB, 128GB SSD, Intel HD 4000, RUS",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My asus rog strix... went missing near the campus cafeteria.,images/product_67_0.jpg,electronics,"Asus ROG Strix... Apple MacBook Air 13.3"", Core i5 1.8GHz, 8GB, 128GB SSD, Intel HD 4000, RUS My asus rog strix... went missing near the campus cafeteria. electronics"
MSI GL62VR 7RF...,$1299,"MSI GL62VR 7RFX, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 256GB SSD, GeForce GTX 1060 3GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my msi gl62vr 7rf... near the bus stop yesterday evening.,images/product_104_0.jpg,electronics,"MSI GL62VR 7RF... MSI GL62VR 7RFX, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 256GB SSD, GeForce GTX 1060 3GB, Windows 10 Home I lost my msi gl62vr 7rf... near the bus stop yesterday evening. electronics"
MeMo PAD FHD 1...,$320.99,"White, 10.1"" IPS, 1.6GHz, 2GB, 16GB, Android 4.2",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a memo pad fhd 1... near the hostel area.,images/product_132_0.jpg,electronics,"MeMo PAD FHD 1... White, 10.1"" IPS, 1.6GHz, 2GB, 16GB, Android 4.2 Someone might have seen a memo pad fhd 1... near the hostel area. electronics"
Dell Inspiron...,$1098.42,"Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 4GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my dell inspiron... in the lecture hall.,images/product_64_0.jpg,electronics,"Dell Inspiron... Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 4GB, Windows 10 Home I think I left my dell inspiron... in the lecture hall. electronics"
Apple MacBook...,$1333,"Apple MacBook Pro 13"" Space Gray, Core i5 2.3GHz, 8GB, 128GB SSD, Iris Plus 640, ENG",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my apple macbook... near the parking area.,images/product_107_0.jpg,electronics,"Apple MacBook... Apple MacBook Pro 13"" Space Gray, Core i5 2.3GHz, 8GB, 128GB SSD, Iris Plus 640, ENG I dropped my apple macbook... near the parking area. electronics"
Acer Predator...,$1187.98,"Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ. 8GB, 128GB SSD +1TB, GeForce GTX 1050Ti 4GB, Linux + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my acer predator... in the lecture hall.,images/product_89_0.jpg,electronics,"Acer Predator... Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ. 8GB, 128GB SSD +1TB, GeForce GTX 1050Ti 4GB, Linux + Windows 10 Home I think I left my acer predator... in the lecture hall. electronics"
Galaxy Tab 3,$97.99,"7"", 8GB, Wi-Fi, Android 4.2, White",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my galaxy tab 3 while commuting this morning.,images/product_125_0.jpg,electronics,"Galaxy Tab 3 7"", 8GB, Wi-Fi, Android 4.2, White I lost my galaxy tab 3 while commuting this morning. electronics"
LG Optimus,$57.99,"3.2"" screen",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my lg optimus somewhere in the library.,images/product_139_0.jpg,electronics,"LG Optimus 3.2"" screen I misplaced my lg optimus somewhere in the library. electronics"
Lenovo Yoga 72...,$1149.73,"Lenovo Yoga 720 Grey, 15.6"" FHD IPS, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 2GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My lenovo yoga 72... went missing near the campus cafeteria.,images/product_83_0.jpg,electronics,"Lenovo Yoga 72... Lenovo Yoga 720 Grey, 15.6"" FHD IPS, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 2GB, Windows 10 Home My lenovo yoga 72... went missing near the campus cafeteria. electronics"
Dell Latitude...,$1187.88,"Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A dell latitude... was reported missing near the main gate.,images/product_88_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro A dell latitude... was reported missing near the main gate. electronics"
Asus VivoBook...,$468.56,"Asus VivoBook 15 X540UA-DM260 Chocolate Black, 15.6"" FHD, Core i3-6006U, 4GB, 256GB SSD, Endless OS, En kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My asus vivobook... went missing near the campus cafeteria.,images/product_54_0.jpg,electronics,"Asus VivoBook... Asus VivoBook 15 X540UA-DM260 Chocolate Black, 15.6"" FHD, Core i3-6006U, 4GB, 256GB SSD, Endless OS, En kbd My asus vivobook... went missing near the campus cafeteria. electronics"
Acer Aspire A3...,$379.94,"Acer Aspire A315-31-C33J Black 15.6"", HD, Celeron N3350, 4GB DDR3L, 128GB, Windows 10 Home, ENG",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my acer aspire a3... near the parking area.,images/product_36_0.jpg,electronics,"Acer Aspire A3... Acer Aspire A315-31-C33J Black 15.6"", HD, Celeron N3350, 4GB DDR3L, 128GB, Windows 10 Home, ENG I dropped my acer aspire a3... near the parking area. electronics"
Galaxy Note,$489.99,"12.2"", 32GB, WiFi, Android 4.4, White",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a galaxy note near the hostel area.,images/product_126_0.jpg,electronics,"Galaxy Note 12.2"", 32GB, WiFi, Android 4.4, White Someone might have seen a galaxy note near the hostel area. electronics"
Asus ROG STRIX...,$799,"Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my asus rog strix... while commuting this morning.,images/product_20_0.jpg,electronics,"Asus ROG STRIX... Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS I lost my asus rog strix... while commuting this morning. electronics"
Dell Inspiron...,$1098.42,"Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 4GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my dell inspiron... in the lecture hall.,images/product_64_0.jpg,electronics,"Dell Inspiron... Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 4GB, Windows 10 Home I think I left my dell inspiron... in the lecture hall. electronics"
Acer Aspire A5...,$679,"Acer Aspire A515-51-5654, Black, 15.6"", FHD, Core i5-8250U, 8GB DDR4, 256GB SSD, Windows 10 Home, ENG",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a acer aspire a5... near the hostel area.,images/product_17_0.jpg,electronics,"Acer Aspire A5... Acer Aspire A515-51-5654, Black, 15.6"", FHD, Core i5-8250U, 8GB DDR4, 256GB SSD, Windows 10 Home, ENG Someone might have seen a acer aspire a5... near the hostel area. electronics"
Asus ZenBook U...,$1239.2,"Asus ZenBook UX530UX-FY040T Blue, 15.6"" FHD, Core i7-7500U, 8GB, 512GB SSD, GeForce GTX950M 2GB, Windows 10 Home, Eng kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my asus zenbook u... near the parking area.,images/product_98_0.jpg,electronics,"Asus ZenBook U... Asus ZenBook UX530UX-FY040T Blue, 15.6"" FHD, Core i7-7500U, 8GB, 512GB SSD, GeForce GTX950M 2GB, Windows 10 Home, Eng kbd I dropped my asus zenbook u... near the parking area. electronics"
Acer Aspire A5...,$679,"Acer Aspire A515-51-5654, Black, 15.6"", FHD, Core i5-8250U, 8GB DDR4, 256GB SSD, Windows 10 Home, ENG",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a acer aspire a5... near the hostel area.,images/product_17_0.jpg,electronics,"Acer Aspire A5... Acer Aspire A515-51-5654, Black, 15.6"", FHD, Core i5-8250U, 8GB DDR4, 256GB SSD, Windows 10 Home, ENG Someone might have seen a acer aspire a5... near the hostel area. electronics"
Hewlett Packar...,$364.46,"Hewlett Packard 250 G6 Dark Ash Silver, 15.6"" HD, Celeron N3060 1.6GHz, 4GB, 128GB SSD, DOS",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a hewlett packar... near the hostel area.,images/product_34_0.jpg,electronics,"Hewlett Packar... Hewlett Packard 250 G6 Dark Ash Silver, 15.6"" HD, Celeron N3060 1.6GHz, 4GB, 128GB SSD, DOS Someone might have seen a hewlett packar... near the hostel area. electronics"
Prestigio Smar...,$299,"Prestigio SmartBook 133S Dark Grey, 13.3"" FHD IPS, Celeron N3350 1.1GHz, 4GB, 32GB, Windows 10 Pro + Office 365 1 gadam",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My prestigio smar... went missing near the campus cafeteria.,images/product_30_0.jpg,electronics,"Prestigio Smar... Prestigio SmartBook 133S Dark Grey, 13.3"" FHD IPS, Celeron N3350 1.1GHz, 4GB, 32GB, Windows 10 Pro + Office 365 1 gadam My prestigio smar... went missing near the campus cafeteria. electronics"
Asus MeMO Pad,$102.99,"7"" screen, Android, 8GB",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my asus memo pad near the parking area.,images/product_119_0.jpg,electronics,"Asus MeMO Pad 7"" screen, Android, 8GB I dropped my asus memo pad near the parking area. electronics"
MSI GL62M 7REX...,$1199,"MSI GL62M 7REX2, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 2GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my msi gl62m 7rex... while commuting this morning.,images/product_91_0.jpg,electronics,"MSI GL62M 7REX... MSI GL62M 7REX2, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 2GB, Windows 10 Home I lost my msi gl62m 7rex... while commuting this morning. electronics"
IdeaTab A3500-...,$148.99,"Blue, 7"" IPS, Quad-Core 1.3GHz, 8GB, 3G, Android 4.2",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a ideatab a3500-... near the hostel area.,images/product_124_0.jpg,electronics,"IdeaTab A3500-... Blue, 7"" IPS, Quad-Core 1.3GHz, 8GB, 3G, Android 4.2 Someone might have seen a ideatab a3500-... near the hostel area. electronics"
Galaxy Tab 3,$107.99,"7"", 8GB, Wi-Fi, Android 4.2, Yellow",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a galaxy tab 3 near the hostel area.,images/product_129_0.jpg,electronics,"Galaxy Tab 3 7"", 8GB, Wi-Fi, Android 4.2, Yellow Someone might have seen a galaxy tab 3 near the hostel area. electronics"
Lenovo Legion...,$1133.91,"Lenovo Legion Y520, 15.6"" FHD, Core i7-7700HQ, 8GB, 128 GB SSD + 1TB HDD, GTX 1050 4GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my lenovo legion... in the lecture hall.,images/product_76_0.jpg,electronics,"Lenovo Legion... Lenovo Legion Y520, 15.6"" FHD, Core i7-7700HQ, 8GB, 128 GB SSD + 1TB HDD, GTX 1050 4GB, Windows 10 Home I think I left my lenovo legion... in the lecture hall. electronics"
Asus EeeBook R...,$433.3,"Asus EeeBook R416NA-FA014T, 14"" FHD, Pentium N4200, 4GB, 128GB eMMC, Windows 10 Home, Eng kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my asus eeebook r... in the lecture hall.,images/product_46_0.jpg,electronics,"Asus EeeBook R... Asus EeeBook R416NA-FA014T, 14"" FHD, Pentium N4200, 4GB, 128GB eMMC, Windows 10 Home, Eng kbd I think I left my asus eeebook r... in the lecture hall. electronics"
MSI GL62M 7REX,$1199,"MSI GL62M 7REX, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 2GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my msi gl62m 7rex somewhere in the library.,images/product_90_0.jpg,electronics,"MSI GL62M 7REX MSI GL62M 7REX, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 2GB, Windows 10 Home I misplaced my msi gl62m 7rex somewhere in the library. electronics"
Prestigio Smar...,$299,"Prestigio SmartBook 133S Gold, 13.3"" FHD IPS, Celeron N3350 1.1GHz, 4GB, 32GB, Windows 10 Pro + Office 365 1 gadam",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my prestigio smar... in the lecture hall.,images/product_31_0.jpg,electronics,"Prestigio Smar... Prestigio SmartBook 133S Gold, 13.3"" FHD IPS, Celeron N3350 1.1GHz, 4GB, 32GB, Windows 10 Pro + Office 365 1 gadam I think I left my prestigio smar... in the lecture hall. electronics"
Galaxy Note,$489.99,"12.2"", 32GB, WiFi, Android 4.4, White",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a galaxy note near the hostel area.,images/product_126_0.jpg,electronics,"Galaxy Note 12.2"", 32GB, WiFi, Android 4.4, White Someone might have seen a galaxy note near the hostel area. electronics"
MSI GS63 7RD S...,$1179,"MSI GS63 7RD Stealth, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 256GB SSD, GeForce GTX 1050 2GB, DOS + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My msi gs63 7rd s... went missing near the campus cafeteria.,images/product_87_0.jpg,electronics,"MSI GS63 7RD S... MSI GS63 7RD Stealth, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 256GB SSD, GeForce GTX 1050 2GB, DOS + Windows 10 Home My msi gs63 7rd s... went missing near the campus cafeteria. electronics"
